Time,value,signal
2026-01-21 15:02:09.340426+00:00,559,accx
2026-01-21 15:02:10.340426+00:00,560,accx
2026-01-21 15:02:11.340426+00:00,561,accx
2026-01-21 15:02:12.340426+00:00,562,accx
2026-01-21 15:02:13.340426+00:00,563,accx
2026-01-21 15:02:14.340426+00:00,564,accx
2026-01-21 15:02:15.340426+00:00,565,accx
2026-01-21 15:02:16.340426+00:00,566,accx
2026-01-21 15:02:17.340426+00:00,567,accx
2026-01-21 15:02:18.340426+00:00,568,accx
2026-01-21 15:02:19.340426+00:00,569,accx
2026-01-21 15:02:20.340426+00:00,570,accx
2026-01-21 15:02:21.340426+00:00,571,accx
2026-01-21 15:02:22.340426+00:00,572,accx
2026-01-21 15:02:23.340426+00:00,573,accx
2026-01-21 15:02:24.340426+00:00,574,accx
2026-01-21 15:02:25.340426+00:00,575,accx
2026-01-21 15:02:26.340426+00:00,576,accx
2026-01-21 15:02:27.340426+00:00,577,accx
2026-01-21 15:02:28.340426+00:00,578,accx
2026-01-21 15:02:29.340426+00:00,579,accx
2026-01-21 15:02:30.340426+00:00,580,accx
2026-01-21 15:02:31.340426+00:00,581,accx
2026-01-21 15:02:32.340426+00:00,582,accx
2026-01-21 15:02:33.340426+00:00,583,accx
2026-01-21 15:02:34.340426+00:00,584,accx
2026-01-21 15:02:35.340426+00:00,585,accx
2026-01-21 15:02:36.340426+00:00,586,accx
2026-01-21 15:02:37.340426+00:00,587,accx
2026-01-21 15:02:38.340426+00:00,588,accx
2026-01-21 15:02:39.340426+00:00,589,accx
2026-01-21 15:02:40.340426+00:00,590,accx
2026-01-21 15:02:41.340426+00:00,591,accx
2026-01-21 15:02:42.340426+00:00,592,accx
2026-01-21 15:02:43.340426+00:00,593,accx
2026-01-21 15:02:44.340426+00:00,594,accx
2026-01-21 15:02:45.340426+00:00,595,accx
2026-01-21 15:02:46.340426+00:00,596,accx
2026-01-21 15:02:47.340426+00:00,597,accx
2026-01-21 15:02:48.340426+00:00,598,accx
2026-01-21 15:02:49.340426+00:00,599,accx
2026-01-21 15:02:50.340426+00:00,600,accx
2026-01-21 15:02:51.340426+00:00,601,accx
2026-01-21 15:02:52.340426+00:00,602,accx
2026-01-21 15:02:53.340426+00:00,603,accx
2026-01-21 15:02:54.340426+00:00,604,accx
2026-01-21 15:02:55.340426+00:00,605,accx
2026-01-21 15:02:56.340426+00:00,606,accx
2026-01-21 15:02:57.340426+00:00,607,accx
2026-01-21 15:02:58.340426+00:00,608,accx
2026-01-21 15:02:59.340426+00:00,609,accx
2026-01-21 15:03:00.340426+00:00,610,accx
2026-01-21 15:03:01.340426+00:00,611,accx
2026-01-21 15:03:02.340426+00:00,612,accx
2026-01-21 15:03:03.340426+00:00,613,accx
2026-01-21 15:03:04.340426+00:00,614,accx
2026-01-21 15:03:05.340426+00:00,615,accx
2026-01-21 15:03:06.340426+00:00,616,accx
2026-01-21 15:03:07.340426+00:00,617,accx
2026-01-21 15:03:08.340426+00:00,618,accx
2026-01-21 15:03:09.340426+00:00,619,accx
2026-01-21 15:03:10.340426+00:00,620,accx
2026-01-21 15:03:11.340426+00:00,621,accx
2026-01-21 15:03:12.340426+00:00,622,accx
2026-01-21 15:03:13.340426+00:00,623,accx
2026-01-21 15:03:14.340426+00:00,624,accx
2026-01-21 15:03:15.340426+00:00,625,accx
2026-01-21 15:03:16.340426+00:00,626,accx
2026-01-21 15:03:17.340426+00:00,627,accx
2026-01-21 15:03:18.340426+00:00,628,accx
2026-01-21 15:03:19.340426+00:00,629,accx
2026-01-21 15:03:20.340426+00:00,630,accx
2026-01-21 15:03:21.340426+00:00,631,accx
2026-01-21 15:03:22.340426+00:00,632,accx
2026-01-21 15:03:23.340426+00:00,633,accx
2026-01-21 15:03:24.340426+00:00,634,accx
2026-01-21 15:03:25.340426+00:00,635,accx
2026-01-21 15:03:26.340426+00:00,636,accx
2026-01-21 15:03:27.340426+00:00,637,accx
2026-01-21 15:03:28.340426+00:00,638,accx
2026-01-21 15:03:29.340426+00:00,639,accx
2026-01-21 15:03:30.340426+00:00,640,accx
2026-01-21 15:03:31.340426+00:00,641,accx
2026-01-21 15:03:32.340426+00:00,642,accx
2026-01-21 15:03:33.340426+00:00,643,accx
2026-01-21 15:03:34.340426+00:00,644,accx
2026-01-21 15:03:35.340426+00:00,645,accx
2026-01-21 15:03:36.340426+00:00,646,accx
2026-01-21 15:03:37.340426+00:00,647,accx
2026-01-21 15:03:38.340426+00:00,648,accx
2026-01-21 15:03:39.340426+00:00,649,accx
2026-01-21 15:03:40.340426+00:00,650,accx
2026-01-21 15:03:41.340426+00:00,651,accx
2026-01-21 15:03:42.340426+00:00,652,accx
2026-01-21 15:03:43.340426+00:00,653,accx
2026-01-21 15:03:44.340426+00:00,654,accx
2026-01-21 15:03:45.340426+00:00,655,accx
2026-01-21 15:03:46.340426+00:00,656,accx
2026-01-21 15:03:47.340426+00:00,657,accx
2026-01-21 15:03:48.340426+00:00,658,accx
2026-01-21 15:03:49.340426+00:00,659,accx
2026-01-21 15:03:50.340426+00:00,660,accx
2026-01-21 15:03:51.340426+00:00,661,accx
2026-01-21 15:03:52.340426+00:00,662,accx
2026-01-21 15:03:53.340426+00:00,663,accx
2026-01-21 15:03:54.340426+00:00,664,accx
2026-01-21 15:03:55.340426+00:00,665,accx
2026-01-21 15:03:56.340426+00:00,666,accx
2026-01-21 15:03:57.340426+00:00,667,accx
2026-01-21 15:03:58.340426+00:00,668,accx
2026-01-21 15:03:59.340426+00:00,669,accx
2026-01-21 15:04:00.340426+00:00,670,accx
2026-01-21 15:04:01.340426+00:00,671,accx
2026-01-21 15:04:02.340426+00:00,672,accx
2026-01-21 15:04:03.340426+00:00,673,accx
2026-01-21 15:04:04.340426+00:00,674,accx
2026-01-21 15:04:05.340426+00:00,675,accx
2026-01-21 15:04:06.340426+00:00,676,accx
2026-01-21 15:04:07.340426+00:00,677,accx
2026-01-21 15:04:08.340426+00:00,678,accx
2026-01-21 15:04:09.340426+00:00,679,accx
2026-01-21 15:04:10.340426+00:00,680,accx
2026-01-21 15:04:11.340426+00:00,681,accx
2026-01-21 15:04:12.340426+00:00,682,accx
2026-01-21 15:04:13.340426+00:00,683,accx
2026-01-21 15:04:14.340426+00:00,684,accx
2026-01-21 15:04:15.340426+00:00,685,accx
2026-01-21 15:04:16.340426+00:00,686,accx
2026-01-21 15:04:17.340426+00:00,687,accx
2026-01-21 15:04:18.340426+00:00,688,accx
2026-01-21 15:04:19.340426+00:00,689,accx
2026-01-21 15:04:20.340426+00:00,690,accx
2026-01-21 15:04:21.340426+00:00,691,accx
2026-01-21 15:04:22.340426+00:00,692,accx
2026-01-21 15:04:23.340426+00:00,693,accx
2026-01-21 15:04:24.340426+00:00,694,accx
2026-01-21 15:04:25.340426+00:00,695,accx
2026-01-21 15:04:26.340426+00:00,696,accx
2026-01-21 15:04:27.340426+00:00,697,accx
2026-01-21 15:04:28.340426+00:00,698,accx
2026-01-21 15:04:29.340426+00:00,699,accx
2026-01-21 15:04:30.340426+00:00,700,accx
2026-01-21 15:04:31.340426+00:00,701,accx
2026-01-21 15:04:32.340426+00:00,702,accx
2026-01-21 15:04:33.340426+00:00,703,accx
2026-01-21 15:04:34.340426+00:00,704,accx
2026-01-21 15:04:35.340426+00:00,705,accx
2026-01-21 15:04:36.340426+00:00,706,accx
2026-01-21 15:04:37.340426+00:00,707,accx
2026-01-21 15:04:38.340426+00:00,708,accx
2026-01-21 15:04:39.340426+00:00,709,accx
2026-01-21 15:04:40.340426+00:00,710,accx
2026-01-21 15:04:41.340426+00:00,711,accx
2026-01-21 15:04:42.340426+00:00,712,accx
2026-01-21 15:04:43.340426+00:00,713,accx
2026-01-21 15:04:44.340426+00:00,714,accx
2026-01-21 15:04:45.340426+00:00,715,accx
2026-01-21 15:04:46.340426+00:00,716,accx
2026-01-21 15:04:47.340426+00:00,717,accx
2026-01-21 15:04:48.340426+00:00,718,accx
2026-01-21 15:04:49.340426+00:00,719,accx
2026-01-21 15:04:50.340426+00:00,720,accx
2026-01-21 15:04:51.340426+00:00,721,accx
2026-01-21 15:04:52.340426+00:00,722,accx
2026-01-21 15:04:53.340426+00:00,723,accx
2026-01-21 15:04:54.340426+00:00,724,accx
2026-01-21 15:04:55.340426+00:00,725,accx
2026-01-21 15:04:56.340426+00:00,726,accx
2026-01-21 15:04:57.340426+00:00,727,accx
2026-01-21 15:04:58.340426+00:00,728,accx
2026-01-21 15:04:59.340426+00:00,729,accx
2026-01-21 15:05:00.340426+00:00,730,accx
2026-01-21 15:05:01.340426+00:00,731,accx
2026-01-21 15:05:02.340426+00:00,732,accx
2026-01-21 15:05:03.340426+00:00,733,accx
2026-01-21 15:05:04.340426+00:00,734,accx
2026-01-21 15:05:05.340426+00:00,735,accx
2026-01-21 15:05:06.340426+00:00,736,accx
2026-01-21 15:05:07.340426+00:00,737,accx
2026-01-21 15:05:08.340426+00:00,738,accx
2026-01-21 15:05:09.340426+00:00,739,accx
2026-01-21 15:05:10.340426+00:00,740,accx
2026-01-21 15:05:11.340426+00:00,741,accx
2026-01-21 15:05:12.340426+00:00,742,accx
2026-01-21 15:05:13.340426+00:00,743,accx
2026-01-21 15:05:14.340426+00:00,744,accx
2026-01-21 15:05:15.340426+00:00,745,accx
2026-01-21 15:05:16.340426+00:00,746,accx
2026-01-21 15:05:17.340426+00:00,747,accx
2026-01-21 15:05:18.340426+00:00,748,accx
2026-01-21 15:05:19.340426+00:00,749,accx
2026-01-21 15:05:20.340426+00:00,750,accx
2026-01-21 15:05:21.340426+00:00,751,accx
2026-01-21 15:05:22.340426+00:00,752,accx
2026-01-21 15:05:23.340426+00:00,753,accx
2026-01-21 15:05:24.340426+00:00,754,accx
2026-01-21 15:05:25.340426+00:00,755,accx
2026-01-21 15:05:26.340426+00:00,756,accx
2026-01-21 15:05:27.340426+00:00,757,accx
2026-01-21 15:05:28.340426+00:00,758,accx
2026-01-21 15:05:29.340426+00:00,759,accx
2026-01-21 15:05:30.340426+00:00,760,accx
2026-01-21 15:05:31.340426+00:00,761,accx
2026-01-21 15:05:32.340426+00:00,762,accx
2026-01-21 15:05:33.340426+00:00,763,accx
2026-01-21 15:05:34.340426+00:00,764,accx
2026-01-21 15:05:35.340426+00:00,765,accx
2026-01-21 15:05:36.340426+00:00,766,accx
2026-01-21 15:05:37.340426+00:00,767,accx
2026-01-21 15:05:38.340426+00:00,768,accx
2026-01-21 15:05:39.340426+00:00,769,accx
2026-01-21 15:05:40.340426+00:00,770,accx
2026-01-21 15:05:41.340426+00:00,771,accx
2026-01-21 15:05:42.340426+00:00,772,accx
2026-01-21 15:05:43.340426+00:00,773,accx
2026-01-21 15:05:44.340426+00:00,774,accx
2026-01-21 15:05:45.340426+00:00,775,accx
2026-01-21 15:05:46.340426+00:00,776,accx
2026-01-21 15:05:47.340426+00:00,777,accx
2026-01-21 15:05:48.340426+00:00,778,accx
2026-01-21 15:05:49.340426+00:00,779,accx
2026-01-21 15:05:50.340426+00:00,780,accx
2026-01-21 15:05:51.340426+00:00,781,accx
2026-01-21 15:05:52.340426+00:00,782,accx
2026-01-21 15:05:53.340426+00:00,783,accx
2026-01-21 15:05:54.340426+00:00,784,accx
2026-01-21 15:05:55.340426+00:00,785,accx
2026-01-21 15:05:56.340426+00:00,786,accx
2026-01-21 15:05:57.340426+00:00,787,accx
2026-01-21 15:05:58.340426+00:00,788,accx
2026-01-21 15:05:59.340426+00:00,789,accx
2026-01-21 15:06:00.340426+00:00,790,accx
2026-01-21 15:06:01.340426+00:00,791,accx
2026-01-21 15:06:02.340426+00:00,792,accx
2026-01-21 15:06:03.340426+00:00,793,accx
2026-01-21 15:06:04.340426+00:00,794,accx
2026-01-21 15:06:05.340426+00:00,795,accx
2026-01-21 15:06:06.340426+00:00,796,accx
2026-01-21 15:06:07.340426+00:00,797,accx
2026-01-21 15:06:08.340426+00:00,798,accx
2026-01-21 15:06:09.340426+00:00,799,accx
2026-01-21 15:06:10.340426+00:00,800,accx
2026-01-21 15:06:11.340426+00:00,801,accx
2026-01-21 15:06:12.340426+00:00,802,accx
2026-01-21 15:06:13.340426+00:00,803,accx
2026-01-21 15:06:14.340426+00:00,804,accx
2026-01-21 15:06:15.340426+00:00,805,accx
2026-01-21 15:06:16.340426+00:00,806,accx
2026-01-21 15:06:17.340426+00:00,807,accx
2026-01-21 15:06:18.340426+00:00,808,accx
2026-01-21 15:06:19.340426+00:00,809,accx
2026-01-21 15:06:20.340426+00:00,810,accx
2026-01-21 15:06:21.340426+00:00,811,accx
2026-01-21 15:06:22.340426+00:00,812,accx
2026-01-21 15:06:23.340426+00:00,813,accx
2026-01-21 15:06:24.340426+00:00,814,accx
2026-01-21 15:06:25.340426+00:00,815,accx
2026-01-21 15:06:26.340426+00:00,816,accx
2026-01-21 15:06:27.340426+00:00,817,accx
2026-01-21 15:06:28.340426+00:00,818,accx
2026-01-21 15:06:29.340426+00:00,819,accx
2026-01-21 15:06:30.340426+00:00,820,accx
2026-01-21 15:06:31.340426+00:00,821,accx
2026-01-21 15:06:32.340426+00:00,822,accx
2026-01-21 15:06:33.340426+00:00,823,accx
2026-01-21 15:06:34.340426+00:00,824,accx
2026-01-21 15:06:35.340426+00:00,825,accx
2026-01-21 15:06:36.340426+00:00,826,accx
2026-01-21 15:06:37.340426+00:00,827,accx
2026-01-21 15:06:38.340426+00:00,828,accx
2026-01-21 15:06:39.340426+00:00,829,accx
2026-01-21 15:06:40.340426+00:00,830,accx
2026-01-21 15:06:41.340426+00:00,831,accx
2026-01-21 15:06:42.340426+00:00,832,accx
2026-01-21 15:06:43.340426+00:00,833,accx
2026-01-21 15:06:44.340426+00:00,834,accx
2026-01-21 15:06:45.340426+00:00,835,accx
2026-01-21 15:06:46.340426+00:00,836,accx
2026-01-21 15:06:47.340426+00:00,837,accx
2026-01-21 15:06:48.340426+00:00,838,accx
2026-01-21 15:06:49.340426+00:00,839,accx
2026-01-21 15:06:50.340426+00:00,840,accx
2026-01-21 15:06:51.340426+00:00,841,accx
2026-01-21 15:06:52.340426+00:00,842,accx
2026-01-21 15:06:53.340426+00:00,843,accx
2026-01-21 15:06:54.340426+00:00,844,accx
2026-01-21 15:06:55.340426+00:00,845,accx
2026-01-21 15:06:56.340426+00:00,846,accx
2026-01-21 15:06:57.340426+00:00,847,accx
2026-01-21 15:06:58.340426+00:00,848,accx
2026-01-21 15:06:59.340426+00:00,849,accx
2026-01-21 15:07:00.340426+00:00,850,accx
2026-01-21 15:07:01.340426+00:00,851,accx
2026-01-21 15:07:02.340426+00:00,852,accx
2026-01-21 15:07:03.340426+00:00,853,accx
2026-01-21 15:07:04.340426+00:00,854,accx
2026-01-21 15:07:05.340426+00:00,855,accx
2026-01-21 15:07:06.340426+00:00,856,accx
2026-01-21 15:07:07.340426+00:00,857,accx
2026-01-21 15:07:08.340426+00:00,858,accx
2026-01-21 15:07:09.340426+00:00,859,accx
2026-01-21 15:07:10.340426+00:00,860,accx
2026-01-21 15:07:11.340426+00:00,861,accx
2026-01-21 15:07:12.340426+00:00,862,accx
2026-01-21 15:07:13.340426+00:00,863,accx
2026-01-21 15:07:14.340426+00:00,864,accx
2026-01-21 15:07:15.340426+00:00,865,accx
2026-01-21 15:07:16.340426+00:00,866,accx
2026-01-21 15:07:17.340426+00:00,867,accx
2026-01-21 15:07:18.340426+00:00,868,accx
2026-01-21 15:07:19.340426+00:00,869,accx
2026-01-21 15:07:20.340426+00:00,870,accx
2026-01-21 15:07:21.340426+00:00,871,accx
2026-01-21 15:07:22.340426+00:00,872,accx
2026-01-21 15:07:23.340426+00:00,873,accx
2026-01-21 15:07:24.340426+00:00,874,accx
2026-01-21 15:07:25.340426+00:00,875,accx
2026-01-21 15:07:26.340426+00:00,876,accx
2026-01-21 15:07:27.340426+00:00,877,accx
2026-01-21 15:07:28.340426+00:00,878,accx
2026-01-21 15:07:29.340426+00:00,879,accx
2026-01-21 15:07:30.340426+00:00,880,accx
2026-01-21 15:07:31.340426+00:00,881,accx
2026-01-21 15:07:32.340426+00:00,882,accx
2026-01-21 15:07:33.340426+00:00,883,accx
2026-01-21 15:07:34.340426+00:00,884,accx
2026-01-21 15:07:35.340426+00:00,885,accx
2026-01-21 15:07:36.340426+00:00,886,accx
2026-01-21 15:07:37.340426+00:00,887,accx
2026-01-21 15:07:38.340426+00:00,888,accx
2026-01-21 15:07:39.340426+00:00,889,accx
2026-01-21 15:07:40.340426+00:00,890,accx
2026-01-21 15:07:41.340426+00:00,891,accx
2026-01-21 15:07:42.340426+00:00,892,accx
2026-01-21 15:07:43.340426+00:00,893,accx
2026-01-21 15:07:44.340426+00:00,894,accx
2026-01-21 15:07:45.340426+00:00,895,accx
2026-01-21 15:07:46.340426+00:00,896,accx
2026-01-21 15:07:47.340426+00:00,897,accx
2026-01-21 15:07:48.340426+00:00,898,accx
2026-01-21 15:07:49.340426+00:00,899,accx
2026-01-21 15:07:50.340426+00:00,900,accx
2026-01-21 15:07:51.340426+00:00,901,accx
2026-01-21 15:07:52.340426+00:00,902,accx
2026-01-21 15:07:53.340426+00:00,903,accx
2026-01-21 15:07:54.340426+00:00,904,accx
2026-01-21 15:07:55.340426+00:00,905,accx
2026-01-21 15:07:56.340426+00:00,906,accx
2026-01-21 15:07:57.340426+00:00,907,accx
2026-01-21 15:07:58.340426+00:00,908,accx
2026-01-21 15:07:59.340426+00:00,909,accx
2026-01-21 15:08:00.340426+00:00,910,accx
2026-01-21 15:08:01.340426+00:00,911,accx
2026-01-21 15:08:02.340426+00:00,912,accx
2026-01-21 15:08:03.340426+00:00,913,accx
2026-01-21 15:08:04.340426+00:00,914,accx
2026-01-21 15:08:05.340426+00:00,915,accx
2026-01-21 15:08:06.340426+00:00,916,accx
2026-01-21 15:08:07.340426+00:00,917,accx
2026-01-21 15:08:08.340426+00:00,918,accx
2026-01-21 15:08:09.340426+00:00,919,accx
2026-01-21 15:08:10.340426+00:00,920,accx
2026-01-21 15:08:11.340426+00:00,921,accx
2026-01-21 15:08:12.340426+00:00,922,accx
2026-01-21 15:08:13.340426+00:00,923,accx
2026-01-21 15:08:14.340426+00:00,924,accx
2026-01-21 15:08:15.340426+00:00,925,accx
2026-01-21 15:08:16.340426+00:00,926,accx
2026-01-21 15:08:17.340426+00:00,927,accx
2026-01-21 15:08:18.340426+00:00,928,accx
2026-01-21 15:08:19.340426+00:00,929,accx
2026-01-21 15:08:20.340426+00:00,930,accx
2026-01-21 15:08:21.340426+00:00,931,accx
2026-01-21 15:08:22.340426+00:00,932,accx
2026-01-21 15:08:23.340426+00:00,933,accx
2026-01-21 15:08:24.340426+00:00,934,accx
2026-01-21 15:08:25.340426+00:00,935,accx
2026-01-21 15:08:26.340426+00:00,936,accx
2026-01-21 15:08:27.340426+00:00,937,accx
2026-01-21 15:08:28.340426+00:00,938,accx
2026-01-21 15:08:29.340426+00:00,939,accx
2026-01-21 15:08:30.340426+00:00,940,accx
2026-01-21 15:08:31.340426+00:00,941,accx
2026-01-21 15:08:32.340426+00:00,942,accx
2026-01-21 15:08:33.340426+00:00,943,accx
2026-01-21 15:08:34.340426+00:00,944,accx
2026-01-21 15:08:35.340426+00:00,945,accx
2026-01-21 15:08:36.340426+00:00,946,accx
2026-01-21 15:08:37.340426+00:00,947,accx
2026-01-21 15:08:38.340426+00:00,948,accx
2026-01-21 15:08:39.340426+00:00,949,accx
2026-01-21 15:08:40.340426+00:00,950,accx
2026-01-21 15:08:41.340426+00:00,951,accx
2026-01-21 15:08:42.340426+00:00,952,accx
2026-01-21 15:08:43.340426+00:00,953,accx
2026-01-21 15:08:44.340426+00:00,954,accx
2026-01-21 15:08:45.340426+00:00,955,accx
2026-01-21 15:08:46.340426+00:00,956,accx
2026-01-21 15:08:47.340426+00:00,957,accx
2026-01-21 15:08:48.340426+00:00,958,accx
2026-01-21 15:08:49.340426+00:00,959,accx
2026-01-21 15:08:50.340426+00:00,960,accx
2026-01-21 15:08:51.340426+00:00,961,accx
2026-01-21 15:08:52.340426+00:00,962,accx
2026-01-21 15:08:53.340426+00:00,963,accx
2026-01-21 15:08:54.340426+00:00,964,accx
2026-01-21 15:08:55.340426+00:00,965,accx
2026-01-21 15:08:56.340426+00:00,966,accx
2026-01-21 15:08:57.340426+00:00,967,accx
2026-01-21 15:08:58.340426+00:00,968,accx
2026-01-21 15:08:59.340426+00:00,969,accx
2026-01-21 15:09:00.340426+00:00,970,accx
2026-01-21 15:09:01.340426+00:00,971,accx
2026-01-21 15:09:02.340426+00:00,972,accx
2026-01-21 15:09:03.340426+00:00,973,accx
2026-01-21 15:09:04.340426+00:00,974,accx
2026-01-21 15:09:05.340426+00:00,975,accx
2026-01-21 15:09:06.340426+00:00,976,accx
2026-01-21 15:09:07.340426+00:00,977,accx
2026-01-21 15:09:08.340426+00:00,978,accx
2026-01-21 15:09:09.340426+00:00,979,accx
2026-01-21 15:09:10.340426+00:00,980,accx
2026-01-21 15:09:11.340426+00:00,981,accx
2026-01-21 15:09:12.340426+00:00,982,accx
2026-01-21 15:09:13.340426+00:00,983,accx
2026-01-21 15:09:14.340426+00:00,984,accx
2026-01-21 15:09:15.340426+00:00,985,accx
2026-01-21 15:09:16.340426+00:00,986,accx
2026-01-21 15:09:17.340426+00:00,987,accx
2026-01-21 15:09:18.340426+00:00,988,accx
2026-01-21 15:09:19.340426+00:00,989,accx
2026-01-21 15:09:20.340426+00:00,990,accx
2026-01-21 15:09:21.340426+00:00,991,accx
2026-01-21 15:09:22.340426+00:00,992,accx
2026-01-21 15:09:23.340426+00:00,993,accx
2026-01-21 15:09:24.340426+00:00,994,accx
2026-01-21 15:09:25.340426+00:00,995,accx
2026-01-21 15:09:26.340426+00:00,996,accx
2026-01-21 15:09:27.340426+00:00,997,accx
2026-01-21 15:09:28.340426+00:00,998,accx
2026-01-21 15:09:29.340426+00:00,999,accx
2026-01-21 15:09:30.340426+00:00,1000,accx
2026-01-21 15:09:31.340426+00:00,1001,accx
2026-01-21 15:09:32.340426+00:00,1002,accx
2026-01-21 15:09:33.340426+00:00,1003,accx
2026-01-21 15:09:34.340426+00:00,1004,accx
2026-01-21 15:09:35.340426+00:00,1005,accx
2026-01-21 15:09:36.340426+00:00,1006,accx
2026-01-21 15:09:37.340426+00:00,1007,accx
2026-01-21 15:09:38.340426+00:00,1008,accx
2026-01-21 15:09:39.340426+00:00,1009,accx
2026-01-21 15:09:40.340426+00:00,1010,accx
2026-01-21 15:09:41.340426+00:00,1011,accx
2026-01-21 15:09:42.340426+00:00,1012,accx
2026-01-21 15:09:43.340426+00:00,1013,accx
2026-01-21 15:09:44.340426+00:00,1014,accx
2026-01-21 15:09:45.340426+00:00,1015,accx
2026-01-21 15:09:46.340426+00:00,1016,accx
2026-01-21 15:09:47.340426+00:00,1017,accx
2026-01-21 15:09:48.340426+00:00,1018,accx
2026-01-21 15:09:49.340426+00:00,1019,accx
2026-01-21 15:09:50.340426+00:00,1020,accx
2026-01-21 15:09:51.340426+00:00,1021,accx
2026-01-21 15:09:52.340426+00:00,1022,accx
2026-01-21 15:09:53.340426+00:00,1023,accx
2026-01-21 15:09:54.340426+00:00,1024,accx
2026-01-21 15:09:55.340426+00:00,1025,accx
2026-01-21 15:09:56.340426+00:00,1026,accx
2026-01-21 15:09:57.340426+00:00,1027,accx
2026-01-21 15:09:58.340426+00:00,1028,accx
2026-01-21 15:09:59.340426+00:00,1029,accx
2026-01-21 15:10:00.340426+00:00,1030,accx
2026-01-21 15:10:01.340426+00:00,1031,accx
2026-01-21 15:10:02.340426+00:00,1032,accx
2026-01-21 15:10:03.340426+00:00,1033,accx
2026-01-21 15:10:04.340426+00:00,1034,accx
2026-01-21 15:10:05.340426+00:00,1035,accx
2026-01-21 15:10:06.340426+00:00,1036,accx
2026-01-21 15:10:07.340426+00:00,1037,accx
2026-01-21 15:10:08.340426+00:00,1038,accx
2026-01-21 15:10:09.340426+00:00,1039,accx
2026-01-21 15:10:10.340426+00:00,1040,accx
2026-01-21 15:10:11.340426+00:00,1041,accx
2026-01-21 15:10:12.340426+00:00,1042,accx
2026-01-21 15:10:13.340426+00:00,1043,accx
2026-01-21 15:10:14.340426+00:00,1044,accx
2026-01-21 15:10:15.340426+00:00,1045,accx
2026-01-21 15:10:16.340426+00:00,1046,accx
2026-01-21 15:10:17.340426+00:00,1047,accx
